created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,keyword
Sat Dec 09 17:11:01 +0000 2023,1733534728714912208,@AminBalad3788 @cakimiNOW @aniesbaswedan @zainul_munas Anies Muhaimin presiden 2024,0,0,0,0,en,1188733405539659776,1733496728391917944,SriHand47571422,https://twitter.com/SriHand47571422/status/1733534728714912208,,,Wapres
Sat Dec 09 17:34:06 +0000 2023,1733540537389711751,Capres nomor urut 1  H. Anies Rasyid Baswedan  S.E.  M.P.P.  Ph.D. dan Dr. (HC) Drs. H. Abdul Muhaimin Iskandar  https://t.co/p2JTP98cxM.  @bawaslu_RI @Bawaslu_Jabar #AwasiStory #bawaslukotacirebon #bawaslucirebonkota #bawaslukocir #humasbawaslukotacirebon #kotacirebon,0,0,0,1,in,1099916256684068864,1733540537389711751,bawaslukotacrb,https://twitter.com/bawaslukotacrb/status/1733540537389711751,,Kota Cirebon,Wapres
Sat Dec 09 17:52:09 +0000 2023,1733545081171558507,Kiai Acep Ruhiyat: Alumni Cipasung Dukung Anies-Muhaimin  Representasi Santri https://t.co/A9YiO5MDZc,0,1,4,21,in,41730943,1733545081171558507,VIVAcoid,https://twitter.com/VIVAcoid/status/1733545081171558507,,,Wapres
Sat Dec 09 18:01:25 +0000 2023,1733547412797718704,@midhangste @indikatorcoid @Puthutea Prabowo ikut pemilu berkali2 Ganjar pernah ikut pemilu dan kader partai suara terbanyak Anies sama pernah ikut pemilu+deklarasi lebih awal.  Gibran pernah ikut pemilu+anak presiden Sedangkan mahfud dan muhaimin bekal untuk dikenal masyarakat luas belum ada.,0,1,0,1,in,1135014782300372997,1733425142674637106,arifin_writer,https://twitter.com/arifin_writer/status/1733547412797718704,,Indonesia,Wapres
Sat Dec 09 18:16:14 +0000 2023,1733551139721974050,TIMDA #AMIN JATENG • Konsolidasi Tim Pemenangan Daerah Jawa Tengah Anies-Muhaimin @aniesbaswedan @cakimiNOW   sabtu (9/12) di Kota #Semarang.  Dipimpin langsung oleh kapten Timda AMIN Jateng @Sukirman_Kir dan pengarah utama gus @yusuf_ch  _____ #AMINajadulu #AniesMuhaimin2024 https://t.co/vbwdv3VJgB,0,1,18,55,in,1151448886659076096,1733551139721974050,pkbjawatengah,https://twitter.com/pkbjawatengah/status/1733551139721974050,https://pbs.twimg.com/media/GA7Pkh4bQAAbEzN.jpg,"Jawa Tengah, Indonesia",Wapres
Sat Dec 09 18:31:22 +0000 2023,1733554951144755676,KONSOLIDASI RELAWAN • #AMIN se Jawa Tengah  siap memenangkan Anies @aniesbaswedan Muhaimin @cakimiNOW  ____ #AMINajadulu #AniesMuhaimin2024 @yusuf_ch https://t.co/4B48YaWZKi,1,0,7,15,in,1151448886659076096,1733554951144755676,pkbjawatengah,https://twitter.com/pkbjawatengah/status/1733554951144755676,https://pbs.twimg.com/media/GA7TCZaaIAAUFEs.jpg,"Jawa Tengah, Indonesia",Wapres
Sat Dec 09 20:36:01 +0000 2023,1733586318800924846,@dhemit_is_back Lah itu property yg dipake mirip film ini 😂😂 flash yg di pegang pak muhaimin. Buset dah masa harus di jelasin,0,0,0,6,in,1314239340575297537,1733340451225424091,fiveeld3rs,https://twitter.com/fiveeld3rs/status/1733586318800924846,,Jakarta Capital Region,Wapres
Sat Dec 09 20:49:37 +0000 2023,1733589740610580697,Di kalangan pemilih berpendidikan tinggi (kuliah)  terjadi persaingan ketat antara Anies-Muhaimin (41 3%) dengan Prabowo-Gibran (40 7%). Sementara pemilih berpendidikan tinggi yang memilih Ganjar-Mahfud cuma 12 3%. Salam gemoy 🫰😃🌹 https://t.co/pSlzHcxiv3,1,6,3,13,in,64677484,1733587716846276650,Uki23,https://twitter.com/Uki23/status/1733589740610580697,,Jakarta,Wapres
Sat Dec 09 21:04:48 +0000 2023,1733593562745577616,@aniesbaswedan InsyaAllah warga Cirebon 78% focus memilih dan memenangkan Anies Muhaimin pd pilpres 14/02/2024 sbg bukti semangat perubahan utk kemajuan keadilan kesetaraan dan kesejahteraan rakyat seluruh Indonesia  aamiin AMIN AMIN AMIN,0,0,0,4,in,1097107026956627968,1733496488867615129,jonsa61664335,https://twitter.com/jonsa61664335/status/1733593562745577616,,,Wapres
Sat Dec 09 22:46:55 +0000 2023,1733619261145530528,Anies Baswedan &amp; Muhaimin Iskandar (AMIN) berjanji akan mengembalikan peran KPK yang independen dan tidak tebang pilih  dan akan  menerapkan Hukuman memiskinkan dgn perampasan aset koruptor  jadi saran  para koruptor ngaku sekarang aja mumpung hukumannya ringan dan banyak diskon,0,0,0,1,in,1595930668558450688,1733619261145530528,Pribumituan,https://twitter.com/Pribumituan/status/1733619261145530528,,,Wapres
Sat Dec 09 23:49:04 +0000 2023,1733634901721710890,@AlmaghribiS AWOKWOKWOK NAJIS DENGKI TENANG SAYA BERSAMA AMIN NO 1 ANIS MUHAIMIN,0,0,0,1,in,1722461843829174272,1733429933425484246,Hasan39309617,https://twitter.com/Hasan39309617/status/1733634901721710890,,,Wapres
Sun Dec 10 00:08:23 +0000 2023,1733639764069499180,@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @mustafaagus007 @choymarkochoy @Harywaraz No 01 anis muhaimin smg yg enkau takdirkn menang yaa alloh Smg dlm ridhomuu y alloh swt gusti yg maha agung 🤲🤲🤲 Aamiin Aamiin Aamiin,0,0,0,1,in,1556890638112915456,1733470641578508347,lutnisah,https://twitter.com/lutnisah/status/1733639764069499180,,,Wapres
Sun Dec 10 00:15:30 +0000 2023,1733641551488905253,@siregar_elang Prabowopun petugas partai...Muhaimin juga petugas partai...,0,1,0,1,in,1363740046319259648,1733404958199070882,KigundulG,https://twitter.com/KigundulG/status/1733641551488905253,,,Wapres
Sun Dec 10 00:16:06 +0000 2023,1733641704027353118,Jelang Debat Cawapres 22 Desember  Gibran Ikut Simulasi  Mahfud MD dan Muhaimin Mengaku Sudah Siap https://t.co/jnCwoEQHKJ,0,0,0,5,in,71436318,1733641704027353118,KompasTV,https://twitter.com/KompasTV/status/1733641704027353118,,Indonesia,Wapres
