created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,keyword,target,paslon,date
2023-12-26 09:38:09+07:00,1739475658211004892,@ommi_siregar Seharus nya kalau Pertanyaan dgn Singkat harus jg kepanyang singkatan itu harus di Ucapan jg. Apa lg itu singkatan Berbahasa Inggris.harus Moderator harus menegur Gibran spy menyapaikan  kepanyangannya.,0,7,17,148,id,1689021111290531840,1739448148052025833,LesRaffles73616,https://twitter.com/LesRaffles73616/status/1739475658211004892,,"Cirebon, Jawa Barat",Wapres,Gibran,P2,2023-12-26
2023-12-26 21:17:51+07:00,1739651743041089843,Ganjar Mahfud bukan anak siapa2 Ganjar Mahfud bukan menantunya siapa2 Mereka adalah perintis bukan pewaris   Mereka besar karena kemampuan sendiri bukan karena Bapaknya Mertuanya  Yoook kita dukung Ganjar Mahfud agar Indonesia Unggul dengan berbagai Program Unggulan  Hari ini di… https://t.co/GXK0Dlprxr,5,7,70,160,id,1053271569877749760,1739651743041089843,mikuroQ,https://twitter.com/mikuroQ/status/1739651743041089843,https://pbs.twimg.com/ext_tw_video_thumb/1739651671494639616/pu/img/yk2HYnac81XIyUFo.jpg,Indonesia,Pres,Ganjar,P3,2023-12-26
2023-12-11 19:42:40+07:00,1734191970405453904,Kita ingin Anies menang pilpres 2024? iya bisa jk KPU  tdk pakai quick count hitung cpt.  KPU pusat catat capres yg menang dari hitung manual di 38 Propinsi Indonesia  kemenangan tiap provinsi ini yg sah dan akurat  Jk pakai Quick Count diduga setting curang seperti pilpres 2019. https://t.co/vwRK51adg6,0,0,4,9,id,1482600556669460485,1734191970405453904,ForRezim,https://twitter.com/ForRezim/status/1734191970405453904,https://pbs.twimg.com/media/GBEVoLcbcAAy_B_.jpg,Bumi Allah SWT,Pres,Anies,P1,2023-12-11
2023-12-13 22:53:48+07:00,1734964848373760259,- Gibran menang pilkada jadi Walikota - Ganjar menang pilkada jadi Gubernur - Anies menang pilkada jadi Gubernur - Prabowo kalah pilpres jadi Menteri,5,27,174,758,id,19190361,1734964848373760259,NOTASLIMBOY,https://twitter.com/NOTASLIMBOY/status/1734964848373760259,,"Cipayung, Indonesia",Pres,Anies,P1,2023-12-13
2023-12-05 20:37:25+07:00,1732031421068542245,Semua org tau besarnya ketaatan pd agama @aniesbaswedan  Gak perlu kita tonjolkan u dibandingkan dgn siapapun  hasilnya malah tdk bagus  jdnya kita menggunkan figur pak Anies u meremehkan.  Ingatlah  beliau memberi teladan u hormat pd siapa sj  bahkan kpd yg dzolim pdnya.,1,16,69,277,id,486650220,1732031421068542245,Gank_Of_Petojo,https://twitter.com/Gank_Of_Petojo/status/1732031421068542245,,"Laren, Netherlands",Pres,Anies,P1,2023-12-05
2023-12-18 08:22:05+07:00,1736557413996868060,Kenapa ya pendukung Anies itu banyak yang seperti ini? https://t.co/6XdgeprgQF,11,212,11,62,id,1603576856573509633,1736557413996868060,Kimberley_2024,https://twitter.com/Kimberley_2024/status/1736557413996868060,https://pbs.twimg.com/media/GBl9w0qa0AARg4K.jpg,,Pres,Anies,P1,2023-12-18
2023-12-27 21:11:35+07:00,1740012554636910880,"Prabowo Subianto menyatakan hanya orang buta hati"" yang menilai Presiden Joko Widodo gagal memimpin Indonesia selama dua periode. https://t.co/nHF3M0nrqQ""",16,121,8,56,id,23343960,1740012554636910880,kompascom,https://twitter.com/kompascom/status/1740012554636910880,,Jakarta,Pres,Prabowo,P2,2023-12-27
2023-12-19 19:56:35+07:00,1737094575549022339,Zulhas  Melecehkan Ajaran Islam (Sholat) hanya gara² bela Prabowo.  Heyyy bro... Jangan jadikan ibadah jadi bahan candaan..  Anda sudah tua..Perbanyaklah istighfar ...urusan Pilpres ini hanya sementara.. Urusan akhirat itu selamanya kalau anda pengen masuk surga..   Naudzubillah… https://t.co/AtrDwh5j3d,24,89,236,399,id,1429787631496220677,1737094575549022339,ommi_siregar,https://twitter.com/ommi_siregar/status/1737094575549022339,https://pbs.twimg.com/ext_tw_video_thumb/1737093652311343104/pu/img/1XM_wimGo0vNSJvQ.jpg,"DKI Jakarta, Indonesia🇲🇨",Pres,Prabowo,P2,2023-12-19
2023-12-13 09:41:49+07:00,1734765537815908478,Jawaban tak SUBSTANSI dan EMOSIONAL Prabowo saat Membahas Korban HAM   Berbeda dengan Ganjar  Yang Dengan TEGAS Berkomitmen Akan Membantu Mencarikan Mereka Yang HILANG   Sekaligus akan Nembuat Lembaga Pengadilan HAM Ad Hoc Guna Menyelesaikan Perkara Pelanggaran HAM.  Orang Baik https://t.co/19zcndWs2u,0,1,8,19,id,1322361095407902721,1734765537815908478,SETYAKI22965702,https://twitter.com/SETYAKI22965702/status/1734765537815908478,https://pbs.twimg.com/ext_tw_video_thumb/1734765485949145088/pu/img/KKds6NnMSOqbZNNL.jpg,SOLO -  INDONESIA,Pres,Ganjar,P3,2023-12-13
2023-12-20 21:30:29+07:00,1737480596987801932,@tempodotco Jakarta keren di tangan pak anies tapi anehnya Paling banyak baliho no 2 dan 3 jadi karena video ini rakyat paham Apa itu baliho yang sesungguhnya https://t.co/RQuo0fskS0,0,3,2,31,id,1181432732125024261,1737455954797772832,Romanzah5,https://twitter.com/Romanzah5/status/1737480596987801932,https://pbs.twimg.com/ext_tw_video_thumb/1737480555497664512/pu/img/AX6u9spvBsGKPBpH.jpg,,Pres,Anies,P1,2023-12-20
2023-12-06 00:30:14+07:00,1732090013033300307,@adearmando61 monggo ditunggu di JOGJA kita bicara kebenaran atas nama konstitusi   ajak @kaesangp @gibran_tweet @prabowo  atau kalo kamu takut sekalian ajak @jokowi  suruh  jagain polisi dan tentara yang banyak jg boleh... kita ngopi² su.. https://t.co/4WrIJdnffH,0,0,5,38,id,1618605674069377027,1731895725045215589,AryaYudha060,https://twitter.com/AryaYudha060/status/1732090013033300307,https://pbs.twimg.com/media/GAmer97a4AAa9TV.jpg,,Wapres,Gibran,P2,2023-12-06
2023-12-07 09:08:31+07:00,1732582831338246644,Ini lho...  Cawapres yang asli  ya yang ada bapaknya ...   Yang lain ya maaf aja   #gibranrakabumingraka #gibran https://t.co/fNfhRxkiap,17,379,101,272,id,576755999,1732582831338246644,bengkeldodo,https://twitter.com/bengkeldodo/status/1732582831338246644,https://pbs.twimg.com/ext_tw_video_thumb/1717083274022178816/pu/img/kJRaCIp4OcCZT3IP.jpg,"Kebumen, Indonesia",Wapres,Gibran,P2,2023-12-07
2023-12-22 14:12:06+07:00,1738095050519925216,Pokoknya salah Anies 😁  #AminkanIndonesia https://t.co/q0eysRjlsP,1,1,20,24,id,1603708091266396162,1738095050519925216,aly_benzema,https://twitter.com/aly_benzema/status/1738095050519925216,https://pbs.twimg.com/ext_tw_video_thumb/1738095010195947520/pu/img/2DuRAeQSlQKmcWen.jpg,"DKI Jakarta, Indonesia",Pres,Anies,P1,2023-12-22
2023-12-14 14:48:55+07:00,1735205209348133046,"Tak hanya Gibran yg dianggap kompor"" tapi juga Prabowo yg pakai mimik wajah mengejek &amp; nunjuk2 harusnya juga minta maaf. https://t.co/Tdsjl5Ppg6""",3,29,71,357,id,45602536,1735205209348133046,GunRomli,https://twitter.com/GunRomli/status/1735205209348133046,https://pbs.twimg.com/media/GBSv8EKasAA8AA7.jpg,Jakarta,Pres,Prabowo,P2,2023-12-14
2023-12-19 21:39:44+07:00,1737120537183445104,@hariqosatria @prabowo Data pelengkap kondisi riil di lapangan... https://t.co/QhBrSrSzHz,0,0,1,0,id,1343932618006401024,1737036695453970546,Sopingi49962744,https://twitter.com/Sopingi49962744/status/1737120537183445104,https://pbs.twimg.com/ext_tw_video_thumb/1737120144592396288/pu/img/I1RyiFu3DoAX-L8J.jpg,"Kalimantan Timur, Indonesia",Pres,Prabowo,P2,2023-12-19
2023-12-23 10:49:36+07:00,1738406475129925851,Mas @gibran_tweet pemimpin muda terbaik utk masa depan...hatinya tulus &amp; ikhlas utk rakyat  Prabowo-Gibran 2024 menang 1 putaran ✌️🤞❤ https://t.co/uL61Xt5yW0,5,43,40,177,id,1211153840122155008,1738406475129925851,alextham878,https://twitter.com/alextham878/status/1738406475129925851,https://pbs.twimg.com/ext_tw_video_thumb/1738406412622200832/pu/img/IzWKt3_9HqDq_RfY.jpg,Samarinda,Pres,Prabowo,P2,2023-12-23
2023-12-14 16:00:01+07:00,1735223105637752936,Debat Capres 2024  PA 98: Anies Menang Mutlak https://t.co/GfYwley8f6,0,1,75,238,id,1443801854756880385,1735223105637752936,kba_news,https://twitter.com/kba_news/status/1735223105637752936,,,Pres,Anies,P1,2023-12-14
2023-12-29 06:19:55+07:00,1740512934034579668,@ainunnajib https://t.co/muk0BMpMif kampanye nya kalo modelan pendukung @prabowo atau Samsul @gibran_tweet baru ok 🤣🤣🤣,0,0,0,0,id,1708760692772474880,1740333429588467877,satria11092301,https://twitter.com/satria11092301/status/1740512934034579668,,,Pres,Prabowo,P2,2023-12-29
2023-12-13 18:57:38+07:00,1734905413869686899,😜🤣😂  Si anies ngedabrus ribet smpe angin punya KTP https://t.co/0XLa5VuHYs,3,72,44,155,id,1604408934525464576,1734905413869686899,xquitavee,https://twitter.com/xquitavee/status/1734905413869686899,https://pbs.twimg.com/ext_tw_video_thumb/1734905389542744064/pu/img/6C9cplvxndFIvvQx.jpg,"Hokota-shi, Ibaraki",Pres,Anies,P1,2023-12-13
2023-12-23 18:56:11+07:00,1738528927243747423,Andi WIdjajanto menyayangkan adanya pertanyaan singkatan yang bisa menurunkan kualitas debat dan cuma bisa menghasilkan presiden penghapal. https://t.co/L688QoahfC,9,30,67,253,id,23343960,1738528927243747423,kompascom,https://twitter.com/kompascom/status/1738528927243747423,,Jakarta,Akronim,GaMa,P3,2023-12-23
2023-12-07 20:41:28+07:00,1732757217282306256,FAVORABILITAS CAPRES-CAWAPRES  Pada periode ini  Ganjar dan Muhaimin menjadi tokoh yang paling banyak dibahas dalam nada positif masing- masing 81% sentimen positif. Posisi kedua ditempati oleh Anies dan Mahfud MD masing-masing 78% sentimen positif. Kemudian diikuti oleh Prabowo… https://t.co/epfOYMBi6Z,10,4,17,94,id,34075325,1732756540422324675,ismailfahmi,https://twitter.com/ismailfahmi/status/1732757217282306256,https://pbs.twimg.com/media/GAv9Zv6asAAfHzt.jpg,"Jakarta Selatan, DKI Jakarta",Wapres,Imin,P1,2023-12-07
2023-12-11 16:19:41+07:00,1734140890602721529,DOA-DOA IBU UNTUK PRABOWO.. AMIN AJA DULU...☝️  #RuntuhkanOligarkiJokowi  #RuntuhkanOligarkiJokowi https://t.co/Y7BS5kzghT,0,1,9,8,id,1401436592422543362,1734140890602721529,IrmansyahAdhy,https://twitter.com/IrmansyahAdhy/status/1734140890602721529,https://pbs.twimg.com/ext_tw_video_thumb/1734140707282321408/pu/img/kaKVjOxcVlIum7J3.jpg,,Pres,Prabowo,P2,2023-12-11
2023-12-10 12:47:37+07:00,1733725134589206760,Mahfud Md : Hari ini kita memperingati hari Antikorupsi Sedunia  mari refleksi pencegahan dan pemberantasan korupsi di Indonesia. Harus lebih cepat dan lebih baik.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/lSvEl6z4ia,1,3,24,77,id,1463720993176784901,1733725134589206760,Omnya_Gibran,https://twitter.com/Omnya_Gibran/status/1733725134589206760,https://pbs.twimg.com/ext_tw_video_thumb/1733724930859204608/pu/img/oUi-aYVTBkKgvgHc.jpg,,Pres,Prabowo,P2,2023-12-10
2023-12-06 09:04:20+07:00,1732219390295458233,PAPUA PUNYA HATI UNTUK PAK GANJAR.  Ganjar Su Datang Papua Senang  Papua Menang.  #GanjarMahfudPilihanRakyat #GanjarMahfudM3nang  #GanjarPresiden  🤟🤟🤟 https://t.co/KwacVusYJ0,0,2,15,41,id,731376028585594880,1732219390295458233,SimanjuntakElly,https://twitter.com/SimanjuntakElly/status/1732219390295458233,https://pbs.twimg.com/ext_tw_video_thumb/1732219308984709120/pu/img/jCdjOYT3He1dkg_c.jpg,"Jakarta Pusat, DKI Jakarta",Pres,Ganjar,P3,2023-12-06
2023-12-17 14:19:16+07:00,1736284912788128008,CERDAS DAN BERWAWASAN LUAS..!  Calon Ibu Negara Siti Atikoh Ganjar Pranowo sebut The Power of Emak Emak jadi senjata pemenangan Ganjar Mahfud  Perempuan Indonesia Pilih Ganjar atau Pijar #GanjarMahfud2024 https://t.co/5OYrhgvzT8,2,10,83,252,id,1159475566069731331,1736284912788128008,BiLLRaY2019,https://twitter.com/BiLLRaY2019/status/1736284912788128008,https://pbs.twimg.com/ext_tw_video_thumb/1736284117606772736/pu/img/G90Aawx5rQhLGQUb.jpg,,Akronim,GaMa,P3,2023-12-17
2023-12-08 18:06:44+07:00,1733080664134861026,Menurut Ketua Umum DPP GMNI  Arjuna Putra Aldino  pelibatan anak-anak jelas melanggar UU. UU Nomor 7 Tahun 2017 tentang Pemilu Pasal 280 ayat (2) huruf k yg menyatakan bahwa anak usia 17 tahun ke bawah tidak boleh diikutsertakan dalam kegiatan kampanye.  https://t.co/g6Al7ucbbn,2,5,28,75,id,715696111,1733080664134861026,bos_sir,https://twitter.com/bos_sir/status/1733080664134861026,,Nusantara,Wapres,Gibran,P2,2023-12-08
2023-12-26 21:22:05+07:00,1739652807484211544,"Kentongan 57 adalah gerakan rakyat untuk perubahan.  57% adalah target kemenangan Anies Muhaimin AMIN  Bismillah  gerakan 57 kentongan pertama kali diresmikan di Kalimantan Timur.""  #KPUCurangGibranLicik  #KPUCurangGibranLicik https://t.co/xIhVCvU7TF""",0,101,16,34,id,1373967328979787779,1739652807484211544,bianca01403,https://twitter.com/bianca01403/status/1739652807484211544,https://pbs.twimg.com/ext_tw_video_thumb/1739652745731436544/pu/img/9IusGn19tzfNL5Lc.jpg,,Wapres,Imin,P1,2023-12-26
2023-12-10 02:32:44+07:00,1733570393460633625,Prabowo...   dicintai dan mencintai...   https://t.co/8GZa6q1sJ0,2,17,20,77,id,576755999,1733570393460633625,bengkeldodo,https://twitter.com/bengkeldodo/status/1733570393460633625,https://pbs.twimg.com/ext_tw_video_thumb/1733488242065121280/pu/img/kYD9IOEGBir3vxXn.jpg,"Kebumen, Indonesia",Pres,Prabowo,P2,2023-12-10
2023-12-19 10:00:19+07:00,1736944520959594506,Mas Anies di Raja Debat No. 1 https://t.co/PoKDbxenYv,0,0,0,0,id,1707600227572871168,1736944520959594506,Wolio69,https://twitter.com/Wolio69/status/1736944520959594506,https://pbs.twimg.com/ext_tw_video_thumb/1736944425492942848/pu/img/cLw0MOPa3zTrFi6U.jpg,"Jakarta Capital Region, Indone",Pres,Anies,P1,2023-12-19
2023-12-13 23:13:22+07:00,1734969773312872941,Harusnya Pak Prabowo bahas kinerja nya sbg Menhan dah ngapain aja  contohnya kenapa beli pesawat bekas dg harga super mahal  Food Estate  dll #DebatCapres https://t.co/e1DV0UbI8W,0,1,9,14,id,38112151,1734969773312872941,ariefrasyad,https://twitter.com/ariefrasyad/status/1734969773312872941,https://pbs.twimg.com/media/GBPZ0GraoAAxHK4.jpg,Indonesia ,Pres,Prabowo,P2,2023-12-13
2023-12-14 22:08:35+07:00,1735315854743765051,Tiga untuk Trias Politica. Tiga untuk selamatkan Demokrasi.  Sat. Set.  Lugas. Tuntas.  GaMa m3nang 1 putaran.,0,0,2,3,id,1716130820690436096,1735315854743765051,MataElang247,https://twitter.com/MataElang247/status/1735315854743765051,,"Bandung, Indonesia",Wapres,Mahfud,P3,2023-12-14
2023-12-12 19:47:28+07:00,1734555566595514542,Anies keren dan mendasar sekali bicara soal Hukum  langsung menyentuh rakyat kecil dan tak lupa sambil menyentil pasangan lain 😅  #AMINTerbaikNomor1,7,30,216,802,id,1248803440710406145,1734555566595514542,dapitnih,https://twitter.com/dapitnih/status/1734555566595514542,,"Jatiasih, Indonesia",Pres,Anies,P1,2023-12-12
2023-12-15 21:15:44+07:00,1735664946053349608,Yang Kesadaran Literasinya rendah  monggo marah-marah baca Headline saja. Tapi yang merasa Kesadaran Literasinya tinggi  silahkan Baca pelan-pelan isi berita ini. Ada poin-poin yg yang ditandatangani oleh #AMIN. Kalian setuju dengan poin-poin ini ? https://t.co/UpU4ARpGgK,0,5,10,23,id,46647466,1735664946053349608,Bambangelf,https://twitter.com/Bambangelf/status/1735664946053349608,,INNOVATOPIA,Wapres,Imin,P1,2023-12-15
2023-12-19 20:15:44+07:00,1737099397576745420,Kritikan cawapres nomor urut 1 Muhaimin Iskandar tentang pembangunan jalan tol yang dianggap tidak menguntungkan tukang becak menuai beragam komentar. Salah satunya komentar dari Ridwan Kamil. RYN   Selengkapnya: https://t.co/GpriMGrmYr  #iNews #MuhaiminIskandar #RidwanKamil https://t.co/i7rHH3BVL7,0,0,0,0,id,132078023,1737099397576745420,officialinews_,https://twitter.com/officialinews_/status/1737099397576745420,https://pbs.twimg.com/media/GBtqrz2bcAA0-C2.jpg,iNews Tower,Wapres,Imin,P1,2023-12-19
2023-12-14 16:22:51+07:00,1735228849825398875,Anggota DPR RI Karier politik Muhaimin dimulai bersamaan lahirnya Era Reformasi. Pada tahun 1998  ia bersama tokoh-tokoh Nahdlatul Ulama termasuk Abdurrahman Wahid mendirikan Partai Kebangkitan Bangsa (PKB) dan ia ditunjuk sebagai Sekjend.  #PKSAMINuntukIndonesia,0,0,0,0,id,1651149629877276672,1735228849825398875,HarunAR1180,https://twitter.com/HarunAR1180/status/1735228849825398875,,,Wapres,Imin,P1,2023-12-14
2023-12-14 12:02:56+07:00,1735163440367575314,Detik Detik Hlangnya Etika Capres Cawapres Nomor 02.  @prabowo @gibran_tweet Terkesan Menyerang Dan Membully Capres @aniesbaswedan Capres Nomor 01 https://t.co/IJVZvplllA,35,68,851,522,id,1269807484174123008,1735163440367575314,ZulkifliLubis69,https://twitter.com/ZulkifliLubis69/status/1735163440367575314,https://pbs.twimg.com/ext_tw_video_thumb/1735163410558693376/pu/img/9MLtp8Re7N_wiHb4.jpg,,Pres,Prabowo,P2,2023-12-14
2023-12-19 15:20:33+07:00,1737025112367665605,Anak Ganjar Pranowo Tolak Bandara Baru di Bali Utara https://t.co/asIDTFduPY #KLYNews,87,83,11,24,id,47596019,1737025112367665605,liputan6dotcom,https://twitter.com/liputan6dotcom/status/1737025112367665605,,Jakarta,Pres,Ganjar,P3,2023-12-19
2023-12-29 09:36:56+07:00,1740562516219171094,Belum pernah jadi Pemimpin Daerah sih makanya bingung sama alurnya ya  Gus Imin?  Dijelaskan oleh Cawapres Gibran  bahwa dana proyek di Kota Solo tidak melulu menggunakan Dana APBN  melainkan CSR dr Abu Dhabi dlsb. Gibran Melesat #Gibran2024 #02Melanjutkan #02UntukPersatuan https://t.co/5Wv8NCIarL,0,10,3,15,id,1128914134517420033,1740562516219171094,rojeoz,https://twitter.com/rojeoz/status/1740562516219171094,https://pbs.twimg.com/ext_tw_video_thumb/1740562366415405056/pu/img/EMyNkdMUrQqFnlvm.jpg,kenya,Wapres,Gibran,P2,2023-12-29
2023-12-12 13:50:31+07:00,1734465737069326594,@tirta_cipeng Kebimbangan Pilpres: 1. Milih Anies  tapi ada Cak Imin disana.  2. Milih Prabowo  tapi wakilnya cacat secara etika hukum plus ada isu penggunaan instrumen negara buat menangin paslon ini.  3. Milih Mahfud  ada combo Ganjar + PDIP disitu.   Bingung  dok. 😥,211,206,652,3015,id,1303009694886146056,1734452176355995928,fatihalkhodhi_,https://twitter.com/fatihalkhodhi_/status/1734465737069326594,,,Pres,Ganjar,P3,2023-12-12
2023-12-28 21:04:33+07:00,1740373170824376478,@kabuni99 Mahfud MD jangan mimpi jadi wakil presiden kau suda menunjukkan kekalahan  kau tidak sanggup atasi masala Papua bodoh,1,3,0,9,id,1672447804197974017,1740316631237378196,m_yigibalo55272,https://twitter.com/m_yigibalo55272/status/1740373170824376478,,,Akronim,GaMa,P3,2023-12-28
2023-12-25 21:53:15+07:00,1739298264279867848,Misi GERAK CEPAT Ganjar Mahfud dibidang Ekonomi CIPTAKAN 17 JUTA LAPANGAN KERJA BARU #GanjarM3layaniRakyat https://t.co/KG1IjhXc6f,0,0,7,11,id,1144772185229160449,1739298264279867848,eddy_widodo_165,https://twitter.com/eddy_widodo_165/status/1739298264279867848,https://pbs.twimg.com/media/GCM6hFsacAANpG_.jpg,"Bogor, Jawa Barat",Pres,Ganjar,P3,2023-12-25
2023-12-20 07:43:42+07:00,1737272529147007096,Prabowo Dinilai di Atas Angin  Blunder Tak Turunkan Elektabilitas  Ndasmu etik itu hanya guyonan biasa aja  bukan blunder substantif. Masyarakat Indonesia sdh kadung cinta #PrabowoGibran  #02LanjutkanHilirisasi prabowo gibran berprestasi Menang 1 putaran  https://t.co/t4i0dIAAk3 https://t.co/GrETOyXivy,7,123,27,103,id,1015531697226444800,1737272529147007096,KhoirilAnwar_,https://twitter.com/KhoirilAnwar_/status/1737272529147007096,https://pbs.twimg.com/media/GBwIKJiagAA9tfs.jpg,Khoiril Anwar,Pres,Prabowo,P2,2023-12-20
2023-12-10 16:10:02+07:00,1733776073471783225,Teriakan ‘Jangan Gentar Karena Ada Ganjar  Jangan Takut Karena Ada Mahfud’ Bergema di Lebak Banten https://t.co/2rZTtNl3Ty,0,1,0,0,id,584835300,1733776073471783225,GesuriID,https://twitter.com/GesuriID/status/1733776073471783225,,"Jakarta, Indonesia",Akronim,GaMa,P3,2023-12-10
2023-12-16 23:57:59+07:00,1736068165787103485,Ganjar-Mahfud bakal memprioritaskan program pemberian insentif untuk kesejahteraan Guru madrasah dan marbot masjid.  #SahabatGanjar  #GanjarMahfud2024 https://t.co/j9uxOtNbii,0,0,4,14,id,1124503709398982656,1736068165787103485,theT4ntryS1,https://twitter.com/theT4ntryS1/status/1736068165787103485,https://pbs.twimg.com/ext_tw_video_thumb/1736068139874762752/pu/img/3QGE7gD2MEQ9qAxt.jpg,,Pres,Ganjar,P3,2023-12-16
