created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,keyword,target,paslon,date
2023-12-23 16:58:54+07:00,1738499412035543511,@aarummanis Pada hari itu ANIES menyadari ternyata tatapan Prabowo bukan ditunjukkan untuknya melainkan kepada Bahlil. Muncul rasa cemburu dari Anies ketika melihat Tatapan Prabowo bukan untuknya https://t.co/urngOaDLKf,8,4,8,102,id,1296179743398584320,1738448834991411421,BakpauGoreng_,https://twitter.com/BakpauGoreng_/status/1738499412035543511,https://pbs.twimg.com/media/GCBj_dza8AAI_uO.jpg,,Pres,Anies,P1,2023-12-23
2023-12-12 19:55:29+07:00,1734557585347625334,sebagai warga indonesia si gw dukung banget  yang paling gw demen pak prabowo-gibran siap memperkuat hukum indonesia tanpa pandang bulu  seneng banget liat #PrabowoJagoDebat  Debat Riang Gembira 🤟 https://t.co/HfaBFpeFhQ,2,249,133,100,id,1353029606551351298,1734557585347625334,satriarafisky,https://twitter.com/satriarafisky/status/1734557585347625334,https://pbs.twimg.com/media/GBJi61BbkAAy1ph.jpg,,Wapres,Gibran,P2,2023-12-12
2023-12-21 08:25:58+07:00,1737645554946212291,[FULL] Sesi Tanya Jawab bersama pak Anies Baswedan di acara Safari Natal Timnas AMIN  #AMINAjaDulu  #AMINkanIndonesia #AniesMuhaimin2024 https://t.co/AeK1DCMxFj,4,3,132,275,id,1334853481019056128,1737645554946212291,Mdy_Asmara1701,https://twitter.com/Mdy_Asmara1701/status/1737645554946212291,https://pbs.twimg.com/amplify_video_thumb/1737642616773361664/img/gqPRFPFUg-vVFnBZ.jpg,Jakarta Capital Region,Pres,Anies,P1,2023-12-21
2023-12-12 06:29:36+07:00,1734354779118432683,Al Fatihah untuk Alm Mas Djati....  Almarhum  adalah 9 orang yg dikembalikan Tim Mawar Yang di pimpin Mayor bambang kristiono(Alm) atas perintah Prabowo Subianto....  9 orang yg dikembalikan karena operasi senyapnya tim Mawar dan tim Merpati itu terbongkar Masyarakat https://t.co/vnbdKHDv2m,5,16,154,289,id,1640897669118959617,1734354779118432683,MIlyasa652,https://twitter.com/MIlyasa652/status/1734354779118432683,https://pbs.twimg.com/ext_tw_video_thumb/1734354699560902656/pu/img/lD8BXeSM_WmcuQ7g.jpg,"Balikpapan Utara, Indonesia",Pres,Prabowo,P2,2023-12-12
2023-12-19 18:07:19+07:00,1737067078128120102,Cita-Cita dan Legacy yang ingin di capai Bu ATIQOH GANJAR  jika Terpilih Jadi Ibu Negara... https://t.co/kL9R7Yfl7o,9,25,61,319,id,797761417894051840,1737067078128120102,MarahIchsan,https://twitter.com/MarahIchsan/status/1737067078128120102,https://pbs.twimg.com/ext_tw_video_thumb/1737051505323384832/pu/img/LP5n6mIeaEQRL9qN.jpg,,Pres,Ganjar,P3,2023-12-19
2023-12-07 18:15:24+07:00,1732720457345073467,@ekokuntadhi1 Rakyat sudah terbantu berkat aksi dan kinerja GAMA,0,0,0,0,id,1645547746936639488,1732623781557084189,datamatya,https://twitter.com/datamatya/status/1732720457345073467,,,Wapres,Mahfud,P3,2023-12-07
2023-12-21 10:05:16+07:00,1737670542310928764,Pak @prabowo benar sekali 👍🏻,7,26,88,219,id,486650220,1737670542310928764,Gank_Of_Petojo,https://twitter.com/Gank_Of_Petojo/status/1737670542310928764,,"Laren, Netherlands",Pres,Prabowo,P2,2023-12-21
2023-12-06 09:20:49+07:00,1732223537119994222,Karna negara sedang tidak baik-baik saja maka Alim Ulama akan menyatakan sikap.   Maka  akan ada banyak lagi Alim Ulama yg akan menyatakan sikap dukungan ke Ganjar Mahfud.  Kiai Ponpes Cipasung: Semua Capres Hadir ke Sini tapi Saya Pilih Ganjar https://t.co/R0J8MSNHLv,5,47,235,984,id,1128649413633560577,1732223537119994222,HusinShihab,https://twitter.com/HusinShihab/status/1732223537119994222,,"Jakarta Selatan, DKI Jakarta",Akronim,GaMa,P3,2023-12-06
2023-12-20 19:08:29+07:00,1737444858854518970,RUMOURS 🌬🍃 Bekas pemain muda kelab Pantai Timur yang kini berstatus FREE AGENT iaitu Muhaimin. Pernah dikaitkan dengan Kedah DA FC. Namun difahamkan semakin hampir ke Penang FC.  STATUS : RUMOURS https://t.co/GvpOzCmwht,0,0,7,24,id,1062866154471927808,1737444858854518970,Malayantigerfan,https://twitter.com/Malayantigerfan/status/1737444858854518970,https://pbs.twimg.com/media/GByk5A4bkAAbOiY.jpg,,Wapres,Imin,P1,2023-12-20
2023-12-29 14:04:48+07:00,1740629924627775960,LAMONGAN 29 DES 2023 Subhanallah Masya Allah PAK ANIES Silaturrahmi di Kebudayaan PONPES AL ISLAH Lamongan JATIM Benar2 Meledak Tumpah Ruah Tak Terbendung Ribuan Warga &amp; SANTRI Sambut Kehadiran PAK ANIES. Alhamdulillah Barakallah LAMONGAN Semua AMIN Bro👍👍 AMIN AMIN AMIN🤲🤲 https://t.co/F8D2Skasdp,0,1,25,32,id,1685182301800656896,1740629924627775960,Azri_Ardhani,https://twitter.com/Azri_Ardhani/status/1740629924627775960,https://pbs.twimg.com/ext_tw_video_thumb/1740629875915186176/pu/img/wJwjoT7eTNRuT5yn.jpg,,Pres,Anies,P1,2023-12-29
2023-12-05 21:00:17+07:00,1732037178224705828,Prabowo bikin program SUSU GRATIS.   Pelaksananya Gibran.  Hasilnya genosida ga sik? 😬😱  https://t.co/emQbzNqdc3,0,21,33,98,id,160668889,1732037178224705828,PartBurungGalak,https://twitter.com/PartBurungGalak/status/1732037178224705828,https://pbs.twimg.com/ext_tw_video_thumb/1731620661897162752/pu/img/1HnevUcjeRnvaUVD.jpg,,Pres,Prabowo,P2,2023-12-05
2023-12-09 22:35:14+07:00,1733510623840092584,Prabowo Tidak Layak Jadi Capres https://t.co/TQqTlE9bst,0,0,0,0,id,1614323537115840512,1733510623840092584,selaluanies,https://twitter.com/selaluanies/status/1733510623840092584,https://pbs.twimg.com/ext_tw_video_thumb/1733509077047910400/pu/img/7hPW8HZ_TCI2ntBk.jpg,"East Borneo, Indonesia",Pres,Prabowo,P2,2023-12-09
2023-12-08 11:15:29+07:00,1732977171294277950,Pemilu adalah pesta rakyat yg harus sama2 kita jaga prinsip kejujuran keadilan kerahasiaan dan kebebasannya. Kita jaga itu semua bersama 1 juta jubir BALAD AMIN. Hindari dan cegah kecurangan. Menangkan AMIN 💚🇮🇩💚  @cakimiNOW @aniesbaswedan @zainul_munas @ninikwafiroh https://t.co/bGEEF8zf1z,0,2,16,29,id,1483294726094999552,1732977171294277950,BALAD_AMIN24,https://twitter.com/BALAD_AMIN24/status/1732977171294277950,https://pbs.twimg.com/ext_tw_video_thumb/1732977010899914752/pu/img/BJlyj1_bDwigzT6B.jpg,,Wapres,Imin,P1,2023-12-08
2023-12-09 11:20:35+07:00,1733340843401220297,Gibran tidak memenuhi kriteria pemimpin yang direkomendasikan Nabi:  1. Cerdas. 2. Jujur. 3. Menyampaikan fakta benar salah/pandai berkomunikasi. 4. Amanah.  TKN Akui Gibran Bukan Ahli Debat https://t.co/273bvoSVVr  #TolakCawapresBocilKarbitan  #TolakCawapresBocilKarbitan https://t.co/u3kGt9EZzo,8,9,150,276,id,1647311678160384007,1733340843401220297,MichelAdam7__,https://twitter.com/MichelAdam7__/status/1733340843401220297,https://pbs.twimg.com/ext_tw_video_thumb/1733340739231428608/pu/img/QOZgZp1hdiHM4Oaz.jpg,,Wapres,Gibran,P2,2023-12-09
2023-12-23 21:08:13+07:00,1738562154591363226,Pertanyaan pak mahfud apa Di jawab sama blimbing sayur  Apa... pertanyaan prosentase Pajak dan rasio.. di jawab pengen Memperluas dan mengemukan  Binatang.. wlpun jawaban itu Analogi... tetapi tetap tdk  Nyambung... aneh blimbing sayur... https://t.co/5wTx24NIEg,1,4,6,12,id,722413726230384640,1738562154591363226,Gunawan75_,https://twitter.com/Gunawan75_/status/1738562154591363226,https://pbs.twimg.com/ext_tw_video_thumb/1738562038065176576/pu/img/Phqc2-bFSXPsUfv1.jpg,jakarta- Indonesia,Akronim,GaMa,P3,2023-12-23
2023-12-14 08:10:52+07:00,1735105036961862103,@bumnbersatu Yang membuat polling waktu sekolah peajaran matematikanya  merah  1 Amin 18 6 % 2 pragi 20.4 % 3 Gama 64 6 %  Jumlah : 103  6 %  Hadeuh,0,0,0,0,id,933346706216779777,1734856024467882212,wandi_atjeh,https://twitter.com/wandi_atjeh/status/1735105036961862103,,Indonesia,Akronim,Pragi,P2,2023-12-14
2023-12-22 21:55:23+07:00,1738211635972743569,Kata adek Gua Gibran sok edgy pakai istilah singkatan begitu  Padahal tinggal bilang ekonomi syariah global  ngapain di singkat singkatin.  Kalau di kampus pasti sama dosen di suruh terangin tuh,3,1,135,593,id,304946313,1738211635972743569,taniaviandra,https://twitter.com/taniaviandra/status/1738211635972743569,,au milieu de nulle part.,Wapres,Gibran,P2,2023-12-22
2023-12-21 19:38:12+07:00,1737814725948592459,Jusuf Kalla Nyatakan Dukungan ke Pasangan Anies-Muhaimin https://t.co/zI57RSIw3E,3,7,4,35,id,71436318,1737814725948592459,KompasTV,https://twitter.com/KompasTV/status/1737814725948592459,,Indonesia,Wapres,Imin,P1,2023-12-21
2023-12-22 13:28:32+07:00,1738084082968567874,Calon presiden (capres) nomor urut 1  Anies Baswedan dilaporkan ke Badan Pengawas Pemilu (Bawaslu) atas tudingan menyindir capres nomor urut 2  Prabowo Subianto terkait tidak adanya meja saat Debat Capres perdana.  Merespons kabar tersebut  Wakil Ketua Umum Partai Kebangkitan… https://t.co/qVaKSTZwbD,8,180,104,281,id,55507370,1738084082968567874,tvOneNews,https://twitter.com/tvOneNews/status/1738084082968567874,https://pbs.twimg.com/media/GB7qQp2a4AA0ZJP.jpg,"Pulo Gadung, Indonesia",Pres,Prabowo,P2,2023-12-22
2023-12-19 09:46:15+07:00,1736940980954435782,"Saya marah betul pada Pak Prabowo. Seolah-olah nyawa 14 teman saya yang diculik itu tidak ada artinya.  Selama belum ada penjelasan  kami akan terus menghantui Pak Prabowo  sudah 20 tahun lebih.""  #MisteriKematian894KPPS  #MisteriKematian894KPPS https://t.co/VxCxQpdxbC""",13,20,352,641,id,1647311678160384007,1736940980954435782,MichelAdam7__,https://twitter.com/MichelAdam7__/status/1736940980954435782,https://pbs.twimg.com/ext_tw_video_thumb/1736940867578216448/pu/img/RfkWUTtyH86BEcd9.jpg,,Pres,Prabowo,P2,2023-12-19
2023-12-11 11:01:10+07:00,1734060731929358421,Madura Tetap Prabowo  Sekali Prabowo tetap Prabowo . . . Mahfud MD Bawa Gerbong Kosong https://t.co/EDOGrcvxog,5,14,28,90,id,1251824880967774208,1734060731929358421,Heraloebss,https://twitter.com/Heraloebss/status/1734060731929358421,https://pbs.twimg.com/ext_tw_video_thumb/1734060565264535552/pu/img/eI1EqcbpeQE0ehPN.jpg,+62,Pres,Prabowo,P2,2023-12-11
2023-12-27 22:50:21+07:00,1740037410766094523,Calon Presiden nomor urut tiga  Ganjar Pranowo  melakukan kunjungan ke Sri Sultan HB X di Yogyakarta.   Dalam pertemuan tertutup  Ganjar menyampaikan bahwa silaturahmi tersebut telah direncanakan sejak acara di Solo  dan hari ini merupakan kesempatan untuk menjalankan janji… https://t.co/Qro37eqmt1,0,1,3,15,id,1230994530083565568,1740037410766094523,sahabatganjar,https://twitter.com/sahabatganjar/status/1740037410766094523,https://pbs.twimg.com/ext_tw_video_thumb/1740036626334863360/pu/img/X3w5EOdJ9Ep_Zrb4.jpg,,Pres,Ganjar,P3,2023-12-27
2023-12-24 14:19:37+07:00,1738821714409386025,@kompascom Tenang  nanti juga kalau pasangan Anis-Muhaimin yang menang  @PartaiGolkar pasti merapat  kan @PartaiGolkar paling ga siap jadi oposisi?,0,5,4,104,id,1039001592148582401,1738820189578473791,Oprint1,https://twitter.com/Oprint1/status/1738821714409386025,,,Wapres,Imin,P1,2023-12-24
2023-12-13 21:08:06+07:00,1734938248143847736,Lagi dan lagi terdepan....Alhamdulillah  Prabowo-Gibran semakin di hati Masyarakat  Salam✌️✌️✌️🫰 #PrabowoGibran2024 https://t.co/osdjqTDjp5,4,64,13,49,id,1227499861580251136,1734938248143847736,Lembayung071,https://twitter.com/Lembayung071/status/1734938248143847736,https://pbs.twimg.com/media/GBO9I47b0AANsm5.jpg,"DKI Jakarta, Indonesia",Pres,Prabowo,P2,2023-12-13
2023-12-28 13:40:12+07:00,1740261347110388212,TKN Dengar Ada 'Teman Parpol' di Luar KIM Akan Dukung Prabowo https://t.co/IRyfO57csF,5,124,62,134,id,17128975,1740261347110388212,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1740261347110388212,,,Pres,Prabowo,P2,2023-12-28
2023-12-16 06:37:58+07:00,1735806434150056343,@cheatxiiizn @prabowo Ini juga satu lagi @alextham878 teriak bokep2 mulu biar dilirik bohir tp ketahuan follow akun bokep https://t.co/AAPx4EIu02,3,11,16,30,id,1048587030953844736,1735693725568061627,ChrisJ_2211,https://twitter.com/ChrisJ_2211/status/1735806434150056343,https://pbs.twimg.com/media/GBbSv1rbsAAMDOO.jpg,Jakarta Capital Region,Pres,Prabowo,P2,2023-12-16
2023-12-22 20:28:04+07:00,1738189663104635089,Padahal kemarin Pak Anies udah bagus banget  langsung runtuh dalam satu malam 😭,267,412,1018,8915,id,1222927522033094656,1738189663104635089,idextratime,https://twitter.com/idextratime/status/1738189663104635089,,,Pres,Anies,P1,2023-12-22
2023-12-13 16:25:16+07:00,1734867069336952936,Pak Anies tiba di Pasar Sail untuk agenda Desak Anies   Mantap antusias anak muda Riau 💪🏻  #AMINAjaDulu  #AniesMuhaimin2024  #AMINTerbaikNomor1 https://t.co/05zfVwdCzT,5,14,402,1185,id,1334853481019056128,1734867069336952936,Mdy_Asmara1701,https://twitter.com/Mdy_Asmara1701/status/1734867069336952936,https://pbs.twimg.com/ext_tw_video_thumb/1734866844602056704/pu/img/jfk90AbdMWjAMuMm.jpg,Jakarta Capital Region,Pres,Anies,P1,2023-12-13
2023-12-15 12:41:21+07:00,1735535494661108040,3 DPT Terbesar  Prabowo Gibran🫰  Yuk bisa yuk  jadikan si paling etika kembali jadi dosen 🎯 https://t.co/GhNKGDnINI,30,694,59,314,id,931419055549906944,1735535494661108040,Hasbil_Lbs,https://twitter.com/Hasbil_Lbs/status/1735535494661108040,https://pbs.twimg.com/media/GBXcVQ1awAA8_rz.jpg,"Jakarta Capital Region, Indone",Pres,Prabowo,P2,2023-12-15
2023-12-23 18:54:35+07:00,1738528526134129012,Masih sempatnya mereka berkilah Ganjar-Mahfud tidak lolos putaran kedua  sementara mereka yang hanya duduk manis di kantor percaya diri yang akan lolos.  Melihat sambutan warga yang begitu antusias  kami inginkan Ganjar-Mahfud menang 1 putaran. https://t.co/gzInSVp6Vk,3,6,972,510,id,1547134387694993409,1738528526134129012,ex_AnakLolina,https://twitter.com/ex_AnakLolina/status/1738528526134129012,https://pbs.twimg.com/ext_tw_video_thumb/1738528388393091072/pu/img/Z_pROupWdla02bqP.jpg,Jamaica,Akronim,GaMa,P3,2023-12-23
2023-12-14 12:29:34+07:00,1735170141254799428,@Generasi_MudaNU Tetap Anies Muhaimin,0,0,0,0,id,1385342895511666691,1734755997049372820,bayu_mika,https://twitter.com/bayu_mika/status/1735170141254799428,,,Wapres,Imin,P1,2023-12-14
2023-12-12 07:39:38+07:00,1734372404359811387,Selamat pagii jiwa-jiwa yang resah karena gagal 1 putaran 😀 Hari ini jelang debat  para korban dan keluarga korban penculikan aktivis  akan bersuara  menolak statemen tim pemenangan Prabowo kemaren yang sampaikan kalau Pak Prabowo tidak terlibat kasus pelanggaran HAM. https://t.co/P1o2xMnlzm,0,1,19,52,id,714681332710957058,1734372404359811387,nety_rusi,https://twitter.com/nety_rusi/status/1734372404359811387,https://pbs.twimg.com/media/GBG6gegbEAAHPTQ.jpg,,Pres,Prabowo,P2,2023-12-12
2023-12-22 08:50:00+07:00,1738013989056217572,Kubu pragi udah bagus tidak menyerang siapa-siapa &amp; hanya merespon serangan saja.Ini strategi yg fleksibel untuk digunakan1 putaran maupun 2 putaran.,0,0,0,0,id,1318862768540250112,1738012663748432315,JunikenTomy,https://twitter.com/JunikenTomy/status/1738013989056217572,,,Akronim,Pragi,P2,2023-12-22
2023-12-13 18:36:52+07:00,1734900187603337721,Ambil Uang &amp; apapun yg diberikan Mereka  👉tapi ingat di TPS coblosnya tetap No 1 ( AMIN ) 👉 Anies Muhaimin https://t.co/XjwmO44QiK,0,0,0,0,id,1204207022322769920,1734900187603337721,Paman_J,https://twitter.com/Paman_J/status/1734900187603337721,https://pbs.twimg.com/ext_tw_video_thumb/1734900143823208448/pu/img/sFmWkUkECeu2eaCq.jpg,disini boleh disana juga gpp,Wapres,Imin,P1,2023-12-13
2023-12-12 23:54:58+07:00,1734617855247691971,Bismillah Insya Allah kami sekeluarga pilihannya jatuh pada Pak @aniesbaswedan Di ungkit2 masa yg lalu  (  prabowo hidup penuh pamrih &amp; Emosional  ) Jawaban yg lembut Singkat dari pa Anies membuat lawan bicara wajah nya langsung kecut 😂 #AMINAjaDulu,0,2,11,32,id,746275987306909697,1734617855247691971,AbumuidAmg,https://twitter.com/AbumuidAmg/status/1734617855247691971,,,Pres,Anies,P1,2023-12-12
2023-12-28 16:38:34+07:00,1740306236418166850,Cawapres yg paham hilirisasi cuma Gibran  yg 2 lagi panik ora dong plonga plongo @joko_maryadi @Ganjar_Mahfud_3 @singolodra1945 @AgungWi86206859 @blantik_pedhet2 @SugiMauk @DharmaSayoga @ignust62 @BANGSAygSUJUD @adi_adi02115829 @AbdulMu59596970,0,5,4,7,id,1013331201396912128,1740306236418166850,cagubnyinyir2,https://twitter.com/cagubnyinyir2/status/1740306236418166850,,"Jakarta Capital Region, Indone",Akronim,GaMa,P3,2023-12-28
2023-12-08 15:15:36+07:00,1733037599848272091,Pupuk sulit dan mahal Mau diterusin dilanjutkan apa mau perubahan. @aniesbaswedan https://t.co/zTAHOAxPgs,15,14,762,1082,id,1493158746205614080,1733037599848272091,LANGKAHANIES,https://twitter.com/LANGKAHANIES/status/1733037599848272091,https://pbs.twimg.com/ext_tw_video_thumb/1733037431803498496/pu/img/-Ztc31KJ_cI2LprR.jpg,,Pres,Anies,P1,2023-12-08
2023-12-23 20:31:46+07:00,1738552982810312953,". . Cara Gibran melecehkan"" lawan debat dengan menggunakan diksi SGIE berujung sentimen NEGATIVE yg sangat MASSIVE bagi dirinya sendiri  Lagian emg Bocil Ingusan Blimbing Sayur apa yg bisa diharapkan soal ETIKA BERDEBAT ??!!  Wong dia menang di solo lawannya PASLON ""BONEKA"" . . https://t.co/i18UgGxVAA""",7,25,63,167,id,1529491450605768704,1738552982810312953,StefanAntonio__,https://twitter.com/StefanAntonio__/status/1738552982810312953,https://pbs.twimg.com/media/GCCUuZPa0AAh-6N.jpg,Social Media Influencer,Wapres,Gibran,P2,2023-12-23
2023-12-19 00:04:13+07:00,1736794508548092228,@RomitsuT Itu pk kievlan zein dan IB HRS yg masuk penjara dan tdk ada pembelaan dari prabowo,0,6,34,323,id,1690959664324964352,1736770952263024949,AmboyRoha31938,https://twitter.com/AmboyRoha31938/status/1736794508548092228,,,Pres,Prabowo,P2,2023-12-19
2023-12-26 12:15:00+07:00,1739515129656385584,Pertanyaan Gibran Selevel Anak TK  PKS Harap AMIN Tetap Konsisten Junjung Standar dan Etika Debat  https://t.co/6IxaYTcr0f,0,95,131,288,id,1443801854756880385,1739515129656385584,kba_news,https://twitter.com/kba_news/status/1739515129656385584,,,Wapres,Gibran,P2,2023-12-26
2023-12-18 12:07:05+07:00,1736614036350116054,Pertama  ajudan kan ga harus masuk ruangan  bisa nunggu di luar. Lagian  bisa pake ajudan pribadi yang non TNI/Polri di dalem. Masa sih nggak bisa sediain?  Kedua  saran aja mending prabowo mundur dari menhan biar ga conflict of interest.,0,2,40,125,id,909850779749466112,1736614036350116054,abulmuzaffar10,https://twitter.com/abulmuzaffar10/status/1736614036350116054,,,Pres,Prabowo,P2,2023-12-18
2023-12-20 00:25:16+07:00,1737162193588924899,Ayoo  siap-siap datang ke Pesta Rakyat Ganjar-Mahfud di Halaman Stadion Kebondalem  Kabupaten Kendal  Jawa Tengah! Nonton konser GRATIS dan bisa bawa pulang ratusan doorprize keren.   Catat tanggalnya  Selasa  26 November 2023  karena konsernya bakal seru abis! Dewi Persik  Abah… https://t.co/6mSLmTFpey,1,0,22,59,id,1230994530083565568,1737162193588924899,sahabatganjar,https://twitter.com/sahabatganjar/status/1737162193588924899,https://pbs.twimg.com/ext_tw_video_thumb/1737162093873541121/pu/img/TiY7DeAkwHyjzvCD.jpg,,Akronim,GaMa,P3,2023-12-20
2023-12-14 16:24:58+07:00,1735229382413943071,Muhaimin berhasil membawa PKB keluar dari lubang jarum Parliamentary Treshold (PT) pemilu 2009  di tengah banyak pengamat memprediksi PKB tdk akan lolos PT akibat konflik.  #PKSAMINuntukIndonesia,0,0,0,0,id,1651149629877276672,1735229382413943071,HarunAR1180,https://twitter.com/HarunAR1180/status/1735229382413943071,,,Wapres,Imin,P1,2023-12-14
2023-12-17 09:49:05+07:00,1736216918233939990,@ajengcute16__ Nih momen prabowo di bantu relawan  tapi dia khianati ayo balikin duit gw!!!! https://t.co/yGzreWULiw,0,8,31,182,id,1632410206448812032,1736200906486735021,ogah_jabatan,https://twitter.com/ogah_jabatan/status/1736216918233939990,https://pbs.twimg.com/media/GBhIFV3bEAEDghO.jpg,Jakarta Capital Region,Pres,Prabowo,P2,2023-12-17
