created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,keyword
2023-12-18 00:00:15+07:00,1736431120747798841,Selama Anies belum mengakui kesalahannya dalam menyebutkan Harun Al Rasyid adalah pendukung Prabowo maka selama itu pula    𝘼𝙣𝙞𝙚𝙨 𝙖𝙙𝙖𝙡𝙖𝙝 𝙘𝙖𝙥𝙧𝙚𝙨 𝙥𝙚𝙣𝙮𝙚𝙗𝙖𝙧 𝙝𝙤𝙖𝙭 https://t.co/6ojsGEjSrk,48,1095,252,874,in,576755999,1736431120747798841,bengkeldodo,https://twitter.com/bengkeldodo/status/1736431120747798841,https://pbs.twimg.com/media/GBkK5tSaIAABMTf.jpg,"Kebumen, Indonesia",Pres
2023-12-18 00:00:47+07:00,1736431254286078406,Prabowo: Terlalu Sedikit Rakyat yang Menikmati Kekayaan Indonesia https://t.co/MsSJs34UOX,211,811,372,632,in,17128975,1736431254286078406,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1736431254286078406,,,Pres
2023-12-18 00:01:22+07:00,1736431401040560351,Top Pak  kasih paham ama UNHCR  Tegas terhadap pengungsi illegal❗ Rencana pulangkan ke Rohingya dibanding diberi Pulau  Kairi Satria Besok Senin Plaza Senayan Ndasmu Ijazah Samsul Buhari Prabowo Bukan Jokowi https://t.co/cPOJB0Bzdu,0,0,7,21,in,1577554318559174656,1736431401040560351,aristi_widya,https://twitter.com/aristi_widya/status/1736431401040560351,https://pbs.twimg.com/ext_tw_video_thumb/1736431357637836800/pu/img/o6CZ5JKazTA3phRM.jpg,Surabaya,Pres
2023-12-18 00:06:13+07:00,1736432622694473835,TKN Prabowo-Gibran Bungkam soal Penyalahgunaan Kredit BPR di Jawa Tengah yang Diduga Mengalir ke Koperasi Garudayaksa https://t.co/p358lHMbyq  Serem ini.. Dugaan aliran uang hasil Penyalahgunaan kredit di BPR yg mengalir ke yayasan Garudayaksa..    Sebelumnya kayaknya ada Yayasan…,6,14,192,346,in,30766806,1736432622694473835,Reiza_Patters,https://twitter.com/Reiza_Patters/status/1736432622694473835,,"Tomage-Fakfak, Indonesia",Pres
2023-12-18 00:09:34+07:00,1736433465221152833,Jadi Cawapres Termuda  Relawan: Gibran Rakabuming Contoh bagi Negara-negara lain https://t.co/0xdH1oBBPe,131,1172,35,290,in,55507370,1736433465221152833,tvOneNews,https://twitter.com/tvOneNews/status/1736433465221152833,,"Pulo Gadung, Indonesia",Wapres
2023-12-18 00:18:03+07:00,1736435600109306250,@Fahrihamzah tenyata Gibran jauh lebih hebat dari anda... sehingga dipilih oleh Prabowo. https://t.co/QEjvKcZPYb,0,0,0,0,in,1604742076452966401,1736261663857541595,bmbmng12,https://twitter.com/bmbmng12/status/1736435600109306250,https://pbs.twimg.com/ext_tw_video_thumb/1736435565825040384/pu/img/NL58HKuj8uNiu-b2.jpg,,Pres
2023-12-18 00:25:07+07:00,1736437382050963827,Sangat Yakin GanjarMahfud Menang Satu Putaran di  54% sampai 56%  Yg tdk pernah pilih prabowo akan pilih ganjarmahfud   Yg pernah pilih prabowo karena ada faktor Sandiaga Uno &amp; Pak Mahfud akan pilih GanjarMahfud   Yg Pernah Pilih Prabowo Akan pindah Ke Anies Karena Ada Faktor PKS https://t.co/ifOGRtBmvt,1,2,15,28,in,1658428855,1736437382050963827,refpd,https://twitter.com/refpd/status/1736437382050963827,https://pbs.twimg.com/ext_tw_video_thumb/1736437270797008896/pu/img/eJok_OXW_AOatlIy.jpg,,Pres
2023-12-18 00:27:18+07:00,1736437931240505428,@Fahrihamzah Ajudan Bg Fahri pas kampaye ikut juga atau tidak?  So ajudan Bg Fahri di marahi tidak ikut karena berlibur bukan kampaye ..stz pak Prabowo pada hari ini cuti dari menteri pertahanan artinya semua yang melekat milik negara harus di lepas kecuali tidak cuti,0,2,5,56,in,1665378789378121728,1736435201096724747,Susilawati79441,https://twitter.com/Susilawati79441/status/1736437931240505428,,,Pres
2023-12-18 00:30:18+07:00,1736438684730482927,2019 : Timbul Tenggelam bersama Rakyat  2020 : Timbul Sebagai Menhan   Rakyat disuruh Tenggelam  2023 : Hei Anies yang mengangkat anda Jadi Gubernur itu  SAYA ‼️  GenZ sperti saya kagak mau cuman diiming Nasi kotak sama Susu  maaf ya  @prabowo,1,5,26,57,in,1014880335308492801,1736438684730482927,NafisahKH2022,https://twitter.com/NafisahKH2022/status/1736438684730482927,,Indonesia,Pres
2023-12-18 00:33:19+07:00,1736439444746768613,Ini yang bikin sejuk Hubungan di Industrial kedepan  apakah bisa Prabowo atau Ganjar menjelaskan sistem pengupahan dengan runut dan jelas kepada publik.. AMIN aja dulu..!! https://t.co/HSTSuLRYsS,16,19,565,527,in,1401837073166860291,1736439444746768613,DaengWahidin2,https://twitter.com/DaengWahidin2/status/1736439444746768613,https://pbs.twimg.com/ext_tw_video_thumb/1736439305651019776/pu/img/4QN0P9O4SCkIGySt.jpg,"Jatinegara, Indonesia",Pres
