created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,keyword
2023-12-17 00:01:38+07:00,1736069084041953576,Kata etik Ndasmu itu melukai hati rakyat tentang etika Demokrasi.  Prabroro dan Gibran adalah contoh manusia yang tidak peduli dengan etika karena orientasi mereka yang penting berkuasa. https://t.co/2QHq7KbKwB,5,38,131,464,in,1186243531037270017,1736069084041953576,msobri99,https://twitter.com/msobri99/status/1736069084041953576,https://pbs.twimg.com/ext_tw_video_thumb/1736069015720898560/pu/img/LKL7weHNJzjHCxc3.jpg,,Wapres
2023-12-17 00:03:33+07:00,1736069563681563120,Tapi Gomballl..!! Cuma berani bilang melanggar UU tp tdk berani memberi sanksi.. https://t.co/z1FzPAVoc2,1,0,1,2,in,949310574013292544,1736069563681563120,ZoelFawzie,https://twitter.com/ZoelFawzie/status/1736069563681563120,,🇮🇩,Wapres
2023-12-17 00:13:18+07:00,1736072020348248225,Adek @kaesangp lagi roasting kakak @gibran_tweet awokk wokk... Dasar ndeso.... https://t.co/Jwze3gvZkb,2,7,39,68,in,929287558281830400,1736072020348248225,yaniarsim,https://twitter.com/yaniarsim/status/1736072020348248225,https://pbs.twimg.com/ext_tw_video_thumb/1736071986575806464/pu/img/3oDpUySvGeMxCOiH.jpg,Indonesia,Wapres
2023-12-17 00:14:33+07:00,1736072334568734913,Hasil Survei Terbaru  Elektabilitas Prabowo-Gibran Stabil di 50 Persen  Ganjar-Mahfud Terus Merosot https://t.co/wafmO4HGHI,97,691,105,468,in,55507370,1736072334568734913,tvOneNews,https://twitter.com/tvOneNews/status/1736072334568734913,,"Pulo Gadung, Indonesia",Wapres
2023-12-17 00:14:54+07:00,1736072422967931101,Jangan tanya asal dana modal kampanye Prabowo Gibran dari mana..yg jelas Unlimited tak terbatas sesuai pengakuan Team Sucsessnya. https://t.co/ALstmHd6w2,41,70,339,378,in,1667233216091279363,1736072422967931101,Andria75777,https://twitter.com/Andria75777/status/1736072422967931101,https://pbs.twimg.com/ext_tw_video_thumb/1736072360510578688/pu/img/vdiWRC4HQ_5TiAUf.jpg,"Jabodetabek, Indonesia",Pres
2023-12-17 00:24:25+07:00,1736074817747714520,"“NDASMU ETIK” (PRABOWO  2023) ANALISIS DRONE EMPRIT  Ungkapan ini sedang trending di Twitter Indonesia. Kata Ndasmu"" di posisi puncak.  Bagaimana timeline  analisis  dampak  dan rekomendasi mitigasi dari ungkapan ini?  &gt;&gt; https://t.co/pB6GQyBqVj""",40,86,1075,4330,in,34075325,1736074817747714520,ismailfahmi,https://twitter.com/ismailfahmi/status/1736074817747714520,https://pbs.twimg.com/media/GBfGV-1bAAA7Fry.jpg,"Jakarta Selatan, DKI Jakarta",Pres
2023-12-17 00:24:28+07:00,1736074826895495672,Ntah apa tugasnya lembaga @bawaslu_RI ini ya?   Hanya mengawasi saja atau juga memberikan rekomendasi untuk menindak? Kalau memberikan rekomendasi menindak apa sdh dilakukan?  Bawaslu DKI Simpulkan Deklarasi Desa Bersatu yang Dihadiri Gibran Melanggar UU https://t.co/KD7D7yIZWe,3,17,84,235,in,1128649413633560577,1736074826895495672,HusinShihab,https://twitter.com/HusinShihab/status/1736074826895495672,,"Jakarta Selatan, DKI Jakarta",Wapres
2023-12-17 00:45:12+07:00,1736080045087838287,@kompascom Jika membaca isi pemberitaan dan aturan PKPU 23/2018  Prabowo sudah melakukan kampanye.  Kemudian  pemberian bantuan modal tsb sudah masuk kategori politik uang.  Terlampau banyak blunder yang dilakukan oleh Kandidat nomor urut 2. Timses perlu mengontrol capres/cawapresnya. https://t.co/pco3nJUW1Z,5,14,38,223,in,1252247274006044674,1736038114777530488,muldirun,https://twitter.com/muldirun/status/1736080045087838287,https://pbs.twimg.com/media/GBfLmIEaEAAdkiE.jpg,Jakarta Capital Region,Pres
2023-12-17 01:01:45+07:00,1736084210170101973,@tvOneNews Tukang survey akal bulus yg d survey daerah plosok yg tdk ada akses internet daerah pegunungan terpencil  dan tukang survey nya merangkap sebagai konsultan tim sukses kubu Prabowo Gibran dan kluar masuk ISTANA PRESIDEN. dikiranya kita tdk tahu,0,2,2,82,in,1642627278789283840,1736072334568734913,JendralKepitin9,https://twitter.com/JendralKepitin9/status/1736084210170101973,,"Kota Surabaya, Jawa Timur",Wapres
2023-12-17 01:35:37+07:00,1736092732966445407,Menanggapi pernyataan yang saya buat sebelumnya terkait video Gemoy Prabowo  saya sudah berkomunikasi dengan pihak Rekreasi Creative Playground selaku pembuay video tersebut. Maka dengan ini saya menyatakan bahwa:,26,23,27,170,in,444974913,1736092732966445407,jasa_kaban,https://twitter.com/jasa_kaban/status/1736092732966445407,,"Jakarta Timur, DKI Jakarta",Pres
