created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,keyword
2023-12-11 00:07:31+07:00,1733896234090500338,@chicohakim Prompter Mas Gibran besar juga ya🤦😂 https://t.co/5oINWMXJuI,0,1,6,18,in,1460538266621407236,1733868580041793846,JrPattihahuan,https://twitter.com/JrPattihahuan/status/1733896234090500338,https://pbs.twimg.com/media/GBAJa_maoAAyR-m.jpg,,Wapres
2023-12-11 00:10:33+07:00,1733896998603174281,Efek Jokowi  Elektabilitas Prabowo-Gibran Menguat di Jawa Tengah   https://t.co/eYVTMNkkdN   🫡📷 https://t.co/wLoz6T1rcu,3,3,6,12,in,576755999,1733896998603174281,bengkeldodo,https://twitter.com/bengkeldodo/status/1733896998603174281,https://pbs.twimg.com/ext_tw_video_thumb/1704093428613820416/pu/img/ZS3ggScEaJm2v69m.jpg,"Kebumen, Indonesia",Wapres
2023-12-11 00:34:35+07:00,1733903045334085881,Fix no debat  No tipu2  No drama  No lembo   BREAKING NEWS : Gubernur Khofifah yang Ketum Muslimat NU Resmi Dukung Prabowo-Gibran di Pilpres 2024   https://t.co/wctNAoJ3C2 @prabowo @KhofifahIP  #PrabowoGibranIstimewa https://t.co/6P2tpO5iNn,5,104,41,131,in,576755999,1733903045334085881,bengkeldodo,https://twitter.com/bengkeldodo/status/1733903045334085881,https://pbs.twimg.com/media/GBAOk9VbEAAEhEd.png,"Kebumen, Indonesia",Wapres
2023-12-11 00:55:29+07:00,1733908309051363390,Benar juga  julukan yg diberikan Rocky Gerung Gibran si otak kosong.jika berkenaan dgn informasi orang disuruh tanya sendiri pada yg bersangkutan jika berkenaan dgn literasi orang disuruh baca buku nya sendiri......ancur dagangan....🤣🤣🤣 MC nya bingung 😀 https://t.co/PgnEykoFvg,3,1,4,9,in,1667233216091279363,1733908309051363390,Andria75777,https://twitter.com/Andria75777/status/1733908309051363390,https://pbs.twimg.com/ext_tw_video_thumb/1733908228491423744/pu/img/iV-Pz5SDtpBWnZGV.jpg,"Jabodetabek, Indonesia",Wapres
2023-12-11 01:55:38+07:00,1733923445334032838,"Jadi kita harap kedepan tidak ada lagi anak-anak kelaparan  di Jawa  Kalimantan  Sumatera semuanya mendapat hak yang sama gizi yang sama! "" tandas Gibran.  Lah bukannya ini teori dan retorika ga jelas?!  https://t.co/cYCkErjMPw  Apa ga ditertawakan negara maju yang kalian tiru…""",5,54,54,237,in,214159664,1733923445334032838,Paltiwest,https://twitter.com/Paltiwest/status/1733923445334032838,,"Medan dan Jakarta, Indonesia",Wapres
2023-12-11 02:40:40+07:00,1733934776963502170,Merapat ke Barisan Prabowo-Gibran  Khofifah: Resminya Januari Kawan-kawan!   serunyabareng ayahbowogibran #WaktunyaIndonesiaMaju #PrabowoGibranIstimewa Menang satu putaran https://t.co/0LUO9hClE7 https://t.co/jBToZqIidQ,2,28,21,71,in,1015531697226444800,1733934776963502170,KhoirilAnwar_,https://twitter.com/KhoirilAnwar_/status/1733934776963502170,https://pbs.twimg.com/media/GBAsfZgaYAA5lui.jpg,Khoiril Anwar,Wapres
2023-12-11 04:14:44+07:00,1733958448990285848,Berita 8/12 Bawaslu kategorikan bagi sembako termasuk politik uang dan bisa dipidana  eh berita 10/12 Gibran dengan santuynya bagi2 paket sembako. Apakah larangan tsb tidak berlaku bagi yg gak bisa dialog/adu gagasan ? 😴  Cc @bawaslu_RI https://t.co/WYKQ72akv1,4,20,199,236,in,227320530,1733958448990285848,hipohan,https://twitter.com/hipohan/status/1733958448990285848,https://pbs.twimg.com/media/GBBCA3Ib0AAZncx.jpg,,Wapres
2023-12-11 04:38:11+07:00,1733964351873409039,Coba ya  bener enga prabowo- gibran menang satu putaran  Pilih pasangan mana nih  1. Anak Guru - Anak Kyai  2. Anak Menteri - Anak Presiden  3. Anak orang Biasa - Anak orang biasa ( Anak Desa)  Monggo memilih dgn jujur ya,109,652,1841,1873,in,191951600,1733964351873409039,bumnbersatu,https://twitter.com/bumnbersatu/status/1733964351873409039,,KPK,Wapres
2023-12-11 04:54:58+07:00,1733968574770029027,Gibran Rakabuming Dinilai Berpotensi Curangi Pilpres 2024 Karena Over Power  Jubir AMIN Ingatkan Ini https://t.co/gCTPLYMSXp,3,1,77,105,in,887743587579944960,1733968574770029027,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1733968574770029027,,,Wapres
2023-12-11 04:58:16+07:00,1733969404898295837,@NenkMonica @KPU_ID mereka sudah siang kutukan ini @KPU_ID @bawaslu_RI @jokowi @gibran_tweet @Gerindra @RamliRizal @msaid_didu Aamiin https://t.co/jYrhw54xOo,0,6,3,14,in,1610155563417206785,1733849139547693396,MasbroRadean,https://twitter.com/MasbroRadean/status/1733969404898295837,https://pbs.twimg.com/media/GBBL-2hbAAANqEr.jpg,Jakarta Capital Region,Wapres
