created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,keyword
2023-12-12 00:00:06+07:00,1734256756514267403,Prabowo Takjub dengan Cita-cita Kenkulus Jadi Insinyur dan Ingin ... - Suara Jelata https://t.co/CBHKW6ol1V #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy,0,0,10,0,in,4195501453,1734256756514267403,mehuli_ginting,https://twitter.com/mehuli_ginting/status/1734256756514267403,,,Pres
2023-12-12 00:00:11+07:00,1734256776844059060,@cuitcuap_ @Gerindra @prabowo Yakin  MasBowogibran PasDihati sanggup memberikan inspirasi dan mengajak warga negara untuk berpartisipasi aktif dalam pembangunan Indonesia. #AkuRelawanPrabowoGibran #KamiJokowiKamiPrabowo KitaBersama KitaMaju @prabowo @gerindra https://t.co/nnkmYiGYCi,0,0,0,0,in,1713160720400191488,1734182164294738138,bunga_syahir,https://twitter.com/bunga_syahir/status/1734256776844059060,https://pbs.twimg.com/media/GBFRV9zaoAIgbqO.jpg,,Pres
2023-12-12 00:00:19+07:00,1734256810109084097,@Ronnie_Rusli @hariankompas @prabowo @gibran_tweet @aniesbaswedan @cakimiNOW @ganjarpranowo @mohmahfudmd Maaf pak  bapak yang salah hitung   39.3% + 16.7% + 15.3% : 71.3%  + 28.7% : 100%,0,2,0,1,in,1505909194830262277,1733985316300874172,Forever47177974,https://twitter.com/Forever47177974/status/1734256810109084097,,,Pres
2023-12-12 00:00:29+07:00,1734256853239095314,gue tdk pernah menyangka bahwa prabowo bisa naikin elektabilitas dengan...joget?? being gemoy???setelah sekian lama develop strategi  ternyata sesimple itu resep rahasianya🙂,0,1,0,0,in,433177983,1734256853239095314,bananaohbana,https://twitter.com/bananaohbana/status/1734256853239095314,,willywonka’s chocolate factory,Pres
2023-12-12 00:00:32+07:00,1734256865532616850,@indahharlin @Widino @jokowi @prabowo @kaesangp @ListyoSigitP @traveloka Ya gak balik kak uangnya sampai saat ini. Sedih bgt. Pengan gila aku rasanya. Ngumpulin uang bertahun2 dari gaji UMR. Niatnya buat umroh. Malah ketipu. Sedih banget,0,0,0,0,in,91285533,1719323683624477032,Vita_ANJell,https://twitter.com/Vita_ANJell/status/1734256865532616850,,Indonesia,Pres
2023-12-12 00:00:34+07:00,1734256873350799645,@alfatih212426 @ganjarpranowo @prabowo @bengkeldodo @Ndons_Back @Bank_Joee_ @are_inismyname @florieliciouss @KhoirilAnwar_ @BANGSAygSUJUD @Alie_Fahnoor @Royan_02 😄 paslon 1 pun sama krn semua presiden pengganti nanti nya akan melanjutkan program presiden yg sebelum nya dan sebelum nya lagi selama program itu baik,0,1,0,2,in,1427095335084515333,1734214470325670390,99propaganda,https://twitter.com/99propaganda/status/1734256873350799645,,,Pres
2023-12-12 00:00:38+07:00,1734256889452732590,@OposisiCerdas Perkataannya mirip Prabowo ha ha...,0,0,0,0,in,1684878879851450369,1734249249762918607,AryaPratam8468,https://twitter.com/AryaPratam8468/status/1734256889452732590,,,Pres
2023-12-12 00:00:44+07:00,1734256917797806088,@Fahrihamzah tapi perlu diingat Indonesia BUKAN tentang JOKOWI  PRABOWO  dan PDIP.  1. Prabowo yang telalu ambisi terhadap kekuasaan menjadi Presiden.  2. Jokowi yang terlalu ambisi melenggangkan kekuasaan melalui keturunannya.  3. PDIP yang terlalu ambisi menempatkan kadernya menjabat…,0,0,1,2,in,241047640,1734093837923238161,saptahari,https://twitter.com/saptahari/status/1734256917797806088,,"South Jakarta, Indonesia",Pres
2023-12-12 00:01:02+07:00,1734256990829044020,Hasil survei litbang kompas  Elektabilitas kesalip pasangan Anies-muhaimin  ini komentar mahfud  #mahfud #LitbangKompas  #Survey   https://t.co/oPW5WdC3Fh,0,0,0,0,in,155933590,1734256990829044020,gwhaybro,https://twitter.com/gwhaybro/status/1734256990829044020,,,Pres
2023-12-12 00:01:06+07:00,1734257009145586149,NEWS VIDEO  Tinjau Food Estate Gunung Mas  Mentan Amran Sulaiman Sebut Prabowo Subianto Visioner - Tribun Kalteng https://t.co/qB4vq1Odm4 #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy,0,0,10,0,in,797615281455525888,1734257009145586149,AzzrielAzaryahu,https://twitter.com/AzzrielAzaryahu/status/1734257009145586149,,,Pres
2023-12-12 00:01:06+07:00,1734257008248049739,Tim Kampanye Nasional (TKN) Prabowo Subianto-Gibran Rakabuming Raka mengumpulkan sejumlah aktivis 98 menjelang debat resmi capres-cawapres yang digela... https://t.co/dOWoblF6yH,0,0,0,0,in,46693036,1734257008248049739,inilahdotcom,https://twitter.com/inilahdotcom/status/1734257008248049739,,,Pres
2023-12-12 00:01:10+07:00,1734257023754330207,Demi iming2 Jabatan dan Materi  si Budiman jadi berubah drastis 180 derajat begini  dulu selama 20th lebih dia selalu menentang Orba dan Prabowo  eh tapi kini dia malah satu barisan dan membela Prabowo mati2an  https://t.co/j7Pz4owbMv,8,55,63,186,in,1516376765471813635,1734257023754330207,KepaArgawinata2,https://twitter.com/KepaArgawinata2/status/1734257023754330207,,Patung Kuda,Pres
2023-12-12 00:01:12+07:00,1734257032050680165,@ReinaSanusi @Georginas7s @prabowo @Gerindra Maunya masyarakat  MasBowogibran PasDihati bisa meneruskan program yang baik yang telah dimulai  seperti kartu Indonesia pintar  untuk menolong masyakat bawah.  #AkuRelawanPrabowoGibran #KamiJokowiKamiPrabowo KitaBersama KitaMaju @prabowo @gerindra https://t.co/LgtlWihgNe,0,0,0,0,in,1713333212041416704,1734210013797982224,Risyanaa4,https://twitter.com/Risyanaa4/status/1734257032050680165,https://pbs.twimg.com/media/GBFRkxNaoAEiJRh.jpg,,Pres
2023-12-12 00:01:13+07:00,1734257039784976495,@ReinaSanusi @prabowo @Gerindra Betul  karakter moral yg baik bisa jadi keyakinan mengapa kita semua kagum serta ingin MasBowogibran PasDihati jadi presiden.  #AkuRelawanPrabowoGibran #KamiJokowiKamiPrabowo KitaBersama KitaMaju @prabowo @gerindra,0,0,0,0,in,1711625899878346752,1734210013797982224,Azkapratamptr,https://twitter.com/Azkapratamptr/status/1734257039784976495,,,Pres
2023-12-12 00:01:54+07:00,1734257209914335667,@cuitcuap_ @Gerindra @prabowo Masyarakat mau pendidikan yg bagus tapi murah. Masyarakat yakin  hal ini akan dilaksanakan oleh MasBowogibran PasDihati jika menang. #AkuRelawanPrabowoGibran #KamiJokowiKamiPrabowo KitaBersama KitaMaju @prabowo @gerindra https://t.co/Rrxw9A9QiQ,0,0,0,0,in,1713123231509712896,1734164492655939699,DhewanPutrraa,https://twitter.com/DhewanPutrraa/status/1734257209914335667,https://pbs.twimg.com/media/GBFRvMYaoAAbaq9.jpg,,Pres
2023-12-12 00:02:05+07:00,1734257257431588981,@ReinaSanusi @prabowo @Gerindra Kita2 tahu  MasBowogibran PasDihati serius untuk penyelesaian yg pasti pada kesulitan yang muncul di kehidupan negara.  #AkuRelawanPrabowoGibran #KamiJokowiKamiPrabowo KitaBersama KitaMaju @prabowo @gerindra,0,0,0,0,in,1711630172125102080,1734210013797982224,Hasbyafthbah,https://twitter.com/Hasbyafthbah/status/1734257257431588981,,,Pres
2023-12-12 00:02:07+07:00,1734257266147352663,@RagilSemar Akal sehat dan logika tidak berguna lagi sama Prabowo gegara belimbing sayur asam sulfat,0,0,0,0,in,873482929640423425,1734083254645629239,zul_piliank02,https://twitter.com/zul_piliank02/status/1734257266147352663,,Rakyaik badarai,Pres
2023-12-12 00:02:10+07:00,1734257276029149354,Arsip : iini wajah aktivis 98 pendukung Prabowo - Gibran  nusron sebagai moderator. https://t.co/D2FNPFzENL,0,0,0,0,in,1143608741062795265,1734257276029149354,sutrakata,https://twitter.com/sutrakata/status/1734257276029149354,https://pbs.twimg.com/media/GBFReo_aoAADCRK.jpg,Indonesia,Pres
2023-12-12 00:02:41+07:00,1734257406518141345,@ReinaSanusi @prabowo @Gerindra Masyarakat ingin  MasBowogibran PasDihati akan bangun pengembangan bidang manufaktur untuk naikkan kemakmuran dan menghilangkan ketergantungan kpd impor.  #AkuRelawanPrabowoGibran #KamiJokowiKamiPrabowo KitaBersama KitaMaju @prabowo @gerindra https://t.co/RFg1fGTSBq,0,0,0,0,in,1711637271999553536,1734210013797982224,alyaradikaa,https://twitter.com/alyaradikaa/status/1734257406518141345,https://pbs.twimg.com/media/GBFR6lDaYAIeS36.jpg,,Pres
